DEC_sample_type,sys_sample_code,lab_anl_method_name,analysis_date,fraction,column_number,test_type,lab_matrix_code,analysis_location,basis,container_id,dilution_factor,prep_method,prep_date,leachate_method,leachate_date,lab_name_code,qc_level,lab_sample_id,percent_moisture,subsample_amount,subsample_amount_unit,analyst_name,instrument_id,comment.x,preservative,final_volume,final_volume_unit,cas_rn,chemical_name,result_value,result_error_delta,result_type_code,reportable_result,detect_flag,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,validated_yn,method_detection_limit,reporting_detection_limit,quantitation_limit,result_unit,detection_limit_unit,tic_retention_time,minimum_detectable_conc,counting_error,uncertainty,critical_value,validation_level,result_comment,qc_original_conc,qc_spike_added,qc_spike_measured,qc_spike_recovery,qc_dup_original_conc,qc_dup_spike_added,qc_dup_spike_measured,qc_dup_spike_recovery,qc_rpd,qc_spike_lcl,qc_spike_ucl,qc_rpd_cl,qc_spike_status,qc_dup_spike_status,qc_rpd_status,lab_sdg,X.data_provider,sample_name,sample_matrix_code,sample_type_code,sample_source,parent_sample_code,sample_delivery_group,sample_date,sys_loc_code,start_depth,end_depth,depth_unit,chain_of_custody,sent_to_lab_date,sample_receipt_date,sampler,sampling_company_code,sampling_reason,sampling_technique,task_code,collection_quarter,composite_yn,composite_desc,sample_class,custom_field_1,custom_field_2,custom_field_3,comment.y
N,16ENR204,E365.1,8/29/2016 17:38,T,NA,initial,WA,LB,NA,NA,1,METHOD,8/27/2016 11:27,NA,NA,ALSRNY,quant,R1608783-006,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0179,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR204,WA,N,Field,,R1608783,8/17/2016 11:25,16ENR204,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR204,E300.0,8/25/2016 16:15,T,NA,initial,WA,LB,NA,NA,10,,,NA,NA,ALSRNY,quant,R1608783-006,NA,10,mL,NA,NA,NA,NA,10,mL,14808-79-8,SULFATE (AS SO4),8.5,NA,TRG,Yes,Y,,NA,,NA,0.2,NA,2,mg/l,mg/l,NA,0.2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR204,WA,N,Field,,R1608783,8/17/2016 11:25,16ENR204,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR204,E200.7,9/1/2016 22:37,T,NA,initial,WA,LB,NA,NA,1,SW3010A,8/29/2016 0:00,NA,NA,ALSRNY,quant,R1608783-006,NA,50,mL,NA,NA,NA,NA,50,mL,7440-50-8,Copper,1.8,NA,TRG,Yes,Y,J,NA,J,NA,0.642,NA,20,ug/l,ug/l,NA,0.642,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR204,WA,N,Field,,R1608783,8/17/2016 11:25,16ENR204,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR204,E200.7,9/1/2016 22:37,T,NA,initial,WA,LB,NA,NA,1,SW3010A,8/29/2016 0:00,NA,NA,ALSRNY,quant,R1608783-006,NA,50,mL,NA,NA,NA,NA,50,mL,7439-89-6,Iron,2850,NA,TRG,No,Y,E,NA,E,NA,6.5,NA,100,ug/l,ug/l,NA,6.5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR204,WA,N,Field,,R1608783,8/17/2016 11:25,16ENR204,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR204,SM 2320 B,8/19/2016 18:26,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-006,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",108,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR204,WA,N,Field,,R1608783,8/17/2016 11:25,16ENR204,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR204,E200.7,9/1/2016 22:37,T,NA,initial,WA,LB,NA,NA,1,SW3010A,8/29/2016 0:00,NA,NA,ALSRNY,quant,R1608783-006,NA,50,mL,NA,NA,NA,NA,50,mL,7439-96-5,Manganese,4350,NA,TRG,Yes,Y,,NA,,NA,0.746,NA,10,ug/l,ug/l,NA,0.746,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR204,WA,N,Field,,R1608783,8/17/2016 11:25,16ENR204,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR205,SM2120B,8/18/2016 15:03,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-003,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,COLOR,15,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR205,WA,N,Field,,R1608783,8/17/2016 14:30,16ENR205,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR205,E353.2,8/23/2016 16:29,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-003,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.0027,NA,TRG,Yes,Y,,NA,,NA,0.0025,NA,0.0025,mg/l,mg/l,NA,0.0025,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR205,WA,N,Field,,R1608783,8/17/2016 14:30,16ENR205,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR205,SM5310C,8/25/2016 14:58,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-003,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,4.5,NA,TRG,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR205,WA,N,Field,,R1608783,8/17/2016 14:30,16ENR205,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR205,SM10200H,9/8/2016 15:16,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-003,NA,500,mL,NA,NA,NA,NA,NA,,479-61-8,Chlorophyll A,2.32,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.08,ug/l,ug/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR205,WA,N,Field,,R1608783,8/17/2016 14:30,16ENR205,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR205,E365.1,8/29/2016 17:27,T,NA,initial,WA,LB,NA,NA,1,METHOD,8/27/2016 11:27,NA,NA,ALSRNY,quant,R1608783-003,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0085,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR205,WA,N,Field,,R1608783,8/17/2016 14:30,16ENR205,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR205,SM 2320 B,8/19/2016 18:26,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-003,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",38,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR205,WA,N,Field,,R1608783,8/17/2016 14:30,16ENR205,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR205,E351.2,8/29/2016 12:11,T,NA,initial,WA,LB,NA,NA,1,METHOD,8/27/2016 15:40,NA,NA,ALSRNY,quant,R1608783-003,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.36,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR205,WA,N,Field,,R1608783,8/17/2016 14:30,16ENR205,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR205,SM2120B,8/18/2016 15:44,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-003,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,7.465,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR205,WA,N,Field,,R1608783,8/17/2016 14:30,16ENR205,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR205,E365.1,8/29/2016 18:46,D,NA,initial,WA,LB,NA,NA,1,METHOD,8/27/2016 11:27,NA,NA,ALSRNY,quant,R1608783-003,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.006,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR205,WA,N,Field,,R1608783,8/17/2016 14:30,16ENR205,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR205,D6919-09,8/20/2016 2:48,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-003,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.0092,NA,TRG,Yes,Y,,NA,,NA,6.00E-04,NA,0.005,mg/l,mg/l,NA,6.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR205,WA,N,Field,,R1608783,8/17/2016 14:30,16ENR205,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR205DUP,E365.1,8/29/2016 17:28,T,NA,initial,WA,LB,NA,NA,1,METHOD,8/27/2016 11:27,NA,NA,ALSRNY,quant,R1608783-003DUP,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0086,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,0.0085,NA,NA,NA,0.0085,NA,NA,NA,<1,NA,NA,20,,NA,,R1608783,ALSRNY,16ENR205,WA,LR,Lab,16ENR205,R1608783,8/17/2016 14:30,16ENR205,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR205MS,E365.1,8/29/2016 17:29,T,NA,initial,WA,LB,NA,NA,1,METHOD,8/27/2016 11:27,NA,NA,ALSRNY,quant,R1608783-003MS,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0313,NA,SC,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,0.0085,0.025,0.0313,91,NA,NA,NA,NA,,75,125,20,,NA,,R1608783,ALSRNY,16ENR205,WA,MS,Lab,16ENR205,R1608783,8/17/2016 14:30,16ENR205,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR206,E351.2,8/29/2016 12:18,T,NA,initial,WA,LB,NA,NA,1,METHOD,8/27/2016 15:40,NA,NA,ALSRNY,quant,R1608783-007,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",1.38,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR206,WA,N,Field,,R1608783,8/17/2016 14:35,16ENR206,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR206,D6919-09,8/20/2016 5:58,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-007,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.791,NA,TRG,Yes,Y,,NA,,NA,6.00E-04,NA,0.005,mg/l,mg/l,NA,6.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR206,WA,N,Field,,R1608783,8/17/2016 14:35,16ENR206,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR206,SM5310C,8/25/2016 15:19,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-007,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,6.3,NA,TRG,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR206,WA,N,Field,,R1608783,8/17/2016 14:35,16ENR206,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR206,E365.1,8/29/2016 16:34,D,NA,initial,WA,LB,NA,NA,1,METHOD,8/27/2016 11:27,NA,NA,ALSRNY,quant,R1608783-007,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0681,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR206,WA,N,Field,,R1608783,8/17/2016 14:35,16ENR206,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR206,SM2120B,8/18/2016 15:44,T,NA,initial,WA,LB,NA,NA,5,,,NA,NA,ALSRNY,quant,R1608783-007,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,7.066,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR206,WA,N,Field,,R1608783,8/17/2016 14:35,16ENR206,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR206,SM2120B,8/18/2016 15:03,T,NA,initial,WA,LB,NA,NA,5,,,NA,NA,ALSRNY,quant,R1608783-007,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,COLOR,250,NA,TRG,Yes,Y,,NA,,NA,NA,NA,5,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR206,WA,N,Field,,R1608783,8/17/2016 14:35,16ENR206,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR206,E353.2,8/23/2016 16:39,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-007,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.0414,NA,TRG,Yes,Y,,NA,,NA,0.0025,NA,0.0025,mg/l,mg/l,NA,0.0025,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR206,WA,N,Field,,R1608783,8/17/2016 14:35,16ENR206,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR206,E365.1,8/29/2016 18:59,T,NA,initial,WA,LB,NA,NA,4,METHOD,8/27/2016 11:27,NA,NA,ALSRNY,quant,R1608783-007,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.105,NA,TRG,Yes,Y,,NA,,NA,0.008,NA,0.012,mg/l,mg/l,NA,0.008,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR206,WA,N,Field,,R1608783,8/17/2016 14:35,16ENR206,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR207,SM2120B,8/19/2016 17:06,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-010,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,7.932,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR207,WA,N,Field,,R1608783,8/18/2016 8:30,16ENR207,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR207,SM 2320 B,8/19/2016 20:47,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-010,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",146,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR207,WA,N,Field,,R1608783,8/18/2016 8:30,16ENR207,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR207,D6919-09,8/20/2016 6:55,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-010,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.0144,NA,TRG,Yes,Y,,NA,,NA,6.00E-04,NA,0.005,mg/l,mg/l,NA,6.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR207,WA,N,Field,,R1608783,8/18/2016 8:30,16ENR207,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR207,SM5310C,8/25/2016 15:40,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-010,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,8.3,NA,TRG,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR207,WA,N,Field,,R1608783,8/18/2016 8:30,16ENR207,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR207,SM10200H,9/8/2016 15:16,T,NA,initial,WA,LB,NA,NA,10,,,NA,NA,ALSRNY,quant,R1608783-010,NA,250,mL,NA,NA,NA,NA,NA,,479-61-8,Chlorophyll A,43.8,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1.6,ug/l,ug/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR207,WA,N,Field,,R1608783,8/18/2016 8:30,16ENR207,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR207,SM2120B,8/19/2016 9:20,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-010,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,COLOR,20,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR207,WA,N,Field,,R1608783,8/18/2016 8:30,16ENR207,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR207,E353.2,8/23/2016 16:43,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-010,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.0044,NA,TRG,Yes,Y,,NA,,NA,0.0025,NA,0.0025,mg/l,mg/l,NA,0.0025,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR207,WA,N,Field,,R1608783,8/18/2016 8:30,16ENR207,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR207,E351.2,8/29/2016 12:20,T,NA,initial,WA,LB,NA,NA,1,METHOD,8/27/2016 15:40,NA,NA,ALSRNY,quant,R1608783-010,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",1.01,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR207,WA,N,Field,,R1608783,8/18/2016 8:30,16ENR207,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR207,E365.1,8/29/2016 16:40,D,NA,initial,WA,LB,NA,NA,1,METHOD,8/27/2016 11:27,NA,NA,ALSRNY,quant,R1608783-010,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0098,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR207,WA,N,Field,,R1608783,8/18/2016 8:30,16ENR207,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR207,E365.1,8/29/2016 17:42,T,NA,initial,WA,LB,NA,NA,1,METHOD,8/27/2016 11:27,NA,NA,ALSRNY,quant,R1608783-010,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0437,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,R1608783,ALSRNY,16ENR207,WA,N,Field,,R1608783,8/18/2016 8:30,16ENR207,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR207DUP,SM 2320 B,8/19/2016 20:47,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-010DUP,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",145,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,146,NA,NA,NA,146,NA,NA,NA,<1,NA,NA,20,,NA,,R1608783,ALSRNY,16ENR207,WA,LR,Lab,16ENR207,R1608783,8/18/2016 8:30,16ENR207,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ENR207MS,SM 2320 B,8/19/2016 20:47,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1608783-010MS,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",162,NA,SC,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,146,500,162,3,NA,NA,NA,NA,,75,125,20,*,NA,,R1608783,ALSRNY,16ENR207,WA,MS,Lab,16ENR207,R1608783,8/18/2016 8:30,16ENR207,NA,NA,NA,NA,NA,8/18/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
