DEC_sample_type,sys_sample_code,lab_anl_method_name,analysis_date,fraction,column_number,test_type,lab_matrix_code,analysis_location,basis,container_id,dilution_factor,prep_method,prep_date,leachate_method,leachate_date,lab_name_code,qc_level,lab_sample_id,percent_moisture,subsample_amount,subsample_amount_unit,analyst_name,instrument_id,comment.x,preservative,final_volume,final_volume_unit,cas_rn,chemical_name,result_value,result_error_delta,result_type_code,reportable_result,detect_flag,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,validated_yn,method_detection_limit,reporting_detection_limit,quantitation_limit,result_unit,detection_limit_unit,tic_retention_time,minimum_detectable_conc,counting_error,uncertainty,critical_value,validation_level,result_comment,qc_original_conc,qc_spike_added,qc_spike_measured,qc_spike_recovery,qc_dup_original_conc,qc_dup_spike_added,qc_dup_spike_measured,qc_dup_spike_recovery,qc_rpd,qc_spike_lcl,qc_spike_ucl,qc_rpd_cl,qc_spike_status,qc_dup_spike_status,qc_rpd_status,lab_sdg,X.data_provider,sample_name,sample_matrix_code,sample_type_code,sample_source,parent_sample_code,sample_delivery_group,sample_date,sys_loc_code,start_depth,end_depth,depth_unit,chain_of_custody,sent_to_lab_date,sample_receipt_date,sampler,sampling_company_code,sampling_reason,sampling_technique,task_code,collection_quarter,composite_yn,composite_desc,sample_class,custom_field_1,custom_field_2,custom_field_3,comment.y
,17LHB027MS,SM5310C,8/11/2017 17:44,D,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707147-018MS,NA,42,mL,NA,NA,NA,NA,42,mL,DOC,"Carbon, Dissolved Organic (DOC)",16.2,NA,SC,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,5.5,10,16.2,107,NA,NA,NA,NA,,75,125,20,,,NA,R1707147,ALSRNY,17LHB027,WA,MS,Lab,17LHB027,R1707147,8/1/2017 11:15,17LHB027,NA,NA,NA,NA,NA,8/3/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,17LHB027MSD,SM5310C,8/11/2017 18:05,D,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707147-018DMS,NA,42,mL,NA,NA,NA,NA,42,mL,DOC,"Carbon, Dissolved Organic (DOC)",16,NA,SC,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,5.5,10,16,105,1,75,125,20,,,NA,R1707147,ALSRNY,17LHB027,WA,SD,Lab,17LHB027,R1707147,8/1/2017 11:15,17LHB027,NA,NA,NA,NA,NA,8/3/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB037,SM 2320 B,8/8/2017 5:34,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707147-003,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",24.8,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1707147,ALSRNY,17LHB037,WA,N,Field,,R1707147,8/1/2017 11:55,17LHB037,NA,NA,NA,NA,NA,8/3/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB037,D6919-09,8/15/2017 17:08,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707147-003,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",NA,NA,TRG,Yes,N,U,NA,U,NA,8.00E-04,8.00E-04,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1707147,ALSRNY,17LHB037,WA,N,Field,,R1707147,8/1/2017 11:55,17LHB037,NA,NA,NA,NA,NA,8/3/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB037,SM5310C,8/12/2017 2:47,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707147-003,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,3.6,NA,TRG,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1707147,ALSRNY,17LHB037,WA,N,Field,,R1707147,8/1/2017 11:55,17LHB037,NA,NA,NA,NA,NA,8/3/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB037,SM10200H,8/8/2017 9:30,T,NA,initial,WA,LB,NA,NA,2,,,NA,NA,ALSRNY,quant,R1707147-003,NA,250,mL,NA,NA,NA,NA,NA,,479-61-8,Chlorophyll A,5.68,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.32,ug/l,ug/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1707147,ALSRNY,17LHB037,WA,N,Field,,R1707147,8/1/2017 11:55,17LHB037,NA,NA,NA,NA,NA,8/3/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB037,SM2120B,8/3/2017 15:59,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707147-003,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,"Color, True",23,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1707147,ALSRNY,17LHB037,WA,N,Field,,R1707147,8/1/2017 11:55,17LHB037,NA,NA,NA,NA,NA,8/3/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB037,E353.2,8/17/2017 12:34,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707147-003,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,NA,NA,TRG,Yes,N,U,NA,U,NA,0.0025,0.0025,0.0025,mg/l,mg/l,NA,0.0025,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1707147,ALSRNY,17LHB037,WA,N,Field,,R1707147,8/1/2017 11:55,17LHB037,NA,NA,NA,NA,NA,8/3/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB037,E351.2,8/11/2017 15:25,T,NA,initial,WA,LB,NA,NA,1,METHOD,8/11/2017 9:30,NA,NA,ALSRNY,quant,R1707147-003,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.45,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1707147,ALSRNY,17LHB037,WA,N,Field,,R1707147,8/1/2017 11:55,17LHB037,NA,NA,NA,NA,NA,8/3/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB037,SM2120B,8/4/2017 13:30,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707147-003,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,7.52,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1707147,ALSRNY,17LHB037,WA,N,Field,,R1707147,8/1/2017 11:55,17LHB037,NA,NA,NA,NA,NA,8/3/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB037,E365.1,8/9/2017 15:06,T,NA,initial,WA,LB,NA,NA,1,METHOD,8/8/2017 14:55,NA,NA,ALSRNY,quant,R1707147-003,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0109,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1707147,ALSRNY,17LHB037,WA,N,Field,,R1707147,8/1/2017 11:55,17LHB037,NA,NA,NA,NA,NA,8/3/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB037,E365.1,8/9/2017 13:55,D,NA,initial,WA,LB,NA,NA,1,METHOD,8/8/2017 14:55,NA,NA,ALSRNY,quant,R1707147-004,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0076,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1707147,ALSRNY,17LHB037,WA,N,Field,,R1707147,8/1/2017 11:55,17LHB037,NA,NA,NA,NA,NA,8/3/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB016,SM2120B,8/2/2017 13:01,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707048-013,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,"Color, True",34,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1707048,ALSRNY,17LHB016,WA,N,Field,,R1707048,8/1/2017 12:50,17LHB016,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB016,E353.2,8/3/2017 14:12,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707048-013,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,NA,NA,TRG,Yes,N,U,NA,U,NA,7.00E-04,7.00E-04,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1707048,ALSRNY,17LHB016,WA,N,Field,,R1707048,8/1/2017 12:50,17LHB016,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB016,E365.1,8/4/2017 11:50,T,NA,initial,WA,LB,NA,NA,1,METHOD,8/3/2017 17:58,NA,NA,ALSRNY,quant,R1707048-013,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0175,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1707048,ALSRNY,17LHB016,WA,N,Field,,R1707048,8/1/2017 12:50,17LHB016,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB016,E365.1,8/4/2017 11:15,D,NA,initial,WA,LB,NA,NA,1,METHOD,8/3/2017 17:58,NA,NA,ALSRNY,quant,R1707048-014,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0071,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1707048,ALSRNY,17LHB016,WA,N,Field,,R1707048,8/1/2017 12:50,17LHB016,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB016,E351.2,8/11/2017 12:01,T,NA,initial,WA,LB,NA,NA,1,METHOD,8/10/2017 17:45,NA,NA,ALSRNY,quant,R1707048-013,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.38,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1707048,ALSRNY,17LHB016,WA,N,Field,,R1707048,8/1/2017 12:50,17LHB016,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB016,SM2120B,8/4/2017 13:30,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707048-013,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,6.52,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1707048,ALSRNY,17LHB016,WA,N,Field,,R1707048,8/1/2017 12:50,17LHB016,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB016,D6919-09,8/13/2017 21:31,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707048-013,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",NA,NA,TRG,Yes,N,U,NA,U,NA,8.00E-04,8.00E-04,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1707048,ALSRNY,17LHB016,WA,N,Field,,R1707048,8/1/2017 12:50,17LHB016,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB016,SM5310C,8/5/2017 4:51,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707048-013,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,4.5,NA,TRG,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1707048,ALSRNY,17LHB016,WA,N,Field,,R1707048,8/1/2017 12:50,17LHB016,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB015,SM 2320 B,8/7/2017 23:35,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707048-011,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",4,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1707048,ALSRNY,17LHB015,WA,N,Field,,R1707048,8/1/2017 12:55,17LHB015,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB015,D6919-09,8/13/2017 19:18,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707048-011,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.007,NA,TRG,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1707048,ALSRNY,17LHB015,WA,N,Field,,R1707048,8/1/2017 12:55,17LHB015,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB015,SM5310C,8/5/2017 4:30,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707048-011,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,4.8,NA,TRG,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1707048,ALSRNY,17LHB015,WA,N,Field,,R1707048,8/1/2017 12:55,17LHB015,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB015,SM10200H,8/8/2017 9:30,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707048-011,NA,500,mL,NA,NA,NA,NA,NA,,479-61-8,Chlorophyll A,2.81,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.08,ug/l,ug/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1707048,ALSRNY,17LHB015,WA,N,Field,,R1707048,8/1/2017 12:55,17LHB015,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB015,SM2120B,8/2/2017 13:01,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707048-011,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,"Color, True",27,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1707048,ALSRNY,17LHB015,WA,N,Field,,R1707048,8/1/2017 12:55,17LHB015,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB015,E353.2,8/3/2017 14:11,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707048-011,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,NA,NA,TRG,Yes,N,U,NA,U,NA,7.00E-04,7.00E-04,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1707048,ALSRNY,17LHB015,WA,N,Field,,R1707048,8/1/2017 12:55,17LHB015,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB015,E351.2,8/11/2017 12:01,T,NA,initial,WA,LB,NA,NA,1,METHOD,8/10/2017 17:45,NA,NA,ALSRNY,quant,R1707048-011,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.47,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1707048,ALSRNY,17LHB015,WA,N,Field,,R1707048,8/1/2017 12:55,17LHB015,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB015,SM2120B,8/4/2017 13:30,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707048-011,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,6.55,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1707048,ALSRNY,17LHB015,WA,N,Field,,R1707048,8/1/2017 12:55,17LHB015,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB015,E365.1,8/4/2017 11:47,T,NA,initial,WA,LB,NA,NA,1,METHOD,8/3/2017 17:58,NA,NA,ALSRNY,quant,R1707048-011,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0123,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1707048,ALSRNY,17LHB015,WA,N,Field,,R1707048,8/1/2017 12:55,17LHB015,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB015,E365.1,8/4/2017 11:14,D,NA,initial,WA,LB,NA,NA,1,METHOD,8/3/2017 17:58,NA,NA,ALSRNY,quant,R1707048-012,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0055,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1707048,ALSRNY,17LHB015,WA,N,Field,,R1707048,8/1/2017 12:55,17LHB015,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,17LHB015MS,E365.1,8/4/2017 11:48,T,NA,initial,WA,LB,NA,NA,1,METHOD,8/3/2017 17:58,NA,NA,ALSRNY,quant,R1707048-011MS,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0369,NA,SC,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,0.0123,0.025,0.0369,98,NA,NA,NA,NA,,75,125,20,NA,NA,NA,R1707048,ALSRNY,17LHB015,WA,MS,Lab,17LHB015,R1707048,8/1/2017 12:55,17LHB015,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,17LHB015MSD,E365.1,8/4/2017 11:49,T,NA,initial,WA,LB,NA,NA,1,METHOD,8/3/2017 17:58,NA,NA,ALSRNY,quant,R1707048-011DMS,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0321,NA,SC,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,0.0123,0.025,0.0321,79,14,75,125,20,NA,NA,NA,R1707048,ALSRNY,17LHB015,WA,SD,Lab,17LHB015,R1707048,8/1/2017 12:55,17LHB015,NA,NA,NA,NA,NA,8/2/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,556035-MB1,E300.0,8/1/2017 13:29,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1706900-MB1,NA,10,mL,NA,NA,NA,NA,10,mL,14808-79-8,SULFATE (AS SO4),NA,NA,TRG,Yes,N,U,NA,U,NA,0.02,0.02,0.2,mg/l,mg/l,NA,0.02,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1706900,ALSRNY,Method Blank,WQ,LB,Lab,,R1706900,8/1/2017 13:29,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,556035-LCS1,E300.0,8/1/2017 13:40,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1706900-LCS1,NA,10,mL,NA,NA,NA,NA,10,mL,14808-79-8,SULFATE (AS SO4),1.91,NA,SC,Yes,Y,,NA,,NA,0.02,NA,0.2,mg/l,mg/l,NA,0.02,NA,NA,NA,NA,,NA,2,1.91,95,NA,NA,NA,NA,,70,130,NA,,NA,NA,R1706900,ALSRNY,Lab Control Sample,WQ,BS,Lab,,R1706900,8/1/2017 13:40,Lab Control Sample,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB023,SM 2320 B,8/8/2017 5:48,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707147-009,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",130,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1707147,ALSRNY,17LHB023,WA,N,Field,,R1707147,8/1/2017 13:45,17LHB023,NA,NA,NA,NA,NA,8/3/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB023,D6919-09,8/15/2017 19:53,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707147-009,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.0084,NA,TRG,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1707147,ALSRNY,17LHB023,WA,N,Field,,R1707147,8/1/2017 13:45,17LHB023,NA,NA,NA,NA,NA,8/3/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB023,SM10200H,8/8/2017 9:30,T,NA,initial,WA,LB,NA,NA,2,,,NA,NA,ALSRNY,quant,R1707147-009,NA,250,mL,NA,NA,NA,NA,NA,,479-61-8,Chlorophyll A,5.06,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.32,ug/l,ug/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1707147,ALSRNY,17LHB023,WA,N,Field,,R1707147,8/1/2017 13:45,17LHB023,NA,NA,NA,NA,NA,8/3/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17LHB023,SM2120B,8/3/2017 15:59,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1707147-009,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,"Color, True",18,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1707147,ALSRNY,17LHB023,WA,N,Field,,R1707147,8/1/2017 13:45,17LHB023,NA,NA,NA,NA,NA,8/3/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
