"Project_name","SiteID","sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Copper",2018-07-23 11:20:00,"7440-50-8","D",5.1,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Fluoride, undistilled",2018-07-23 11:20:00,"16984-48-8","T",NA,"mg/l",0.004,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","HARDNESS (AS CACO3)",2018-07-23 11:20:00,"HARD","T",124,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Iron",2018-07-23 11:20:00,"7439-89-6","T",403,"ug/l",13,"ug/l",100,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Lead",2018-07-23 11:20:00,"7439-92-1","D",0.23,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Lead",2018-07-23 11:20:00,"7439-92-1","T",0.64,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Magnesium",2018-07-23 11:20:00,"7439-95-4","T",9870,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Manganese",2018-07-23 11:20:00,"7439-96-5","T",211,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Nickel",2018-07-23 11:20:00,"7440-02-0","D",4.1,"ug/l",0.26,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Nitrate+Nitrite as Nitrogen",2018-07-23 11:20:00,"NO3NO2N","T",9.46,"mg/l",0.013,"mg/l",0.04,"","R","Precision error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Nitrogen",2018-07-23 11:20:00,"KN","T",10.7,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Nitrogen, ammonia (As N)",2018-07-23 11:20:00,"7664-41-7","T",0.271,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","NITROGEN, KJELDAHL, TOTAL",2018-07-23 11:20:00,"KN","T",1.22,"mg/l",0.08,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","NITROGEN, NITRATE (AS N)",2018-07-23 11:20:00,"14797-55-8","T",9.44,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","NITROGEN, NITRITE",2018-07-23 11:20:00,"14797-65-0","T",0.027,"mg/l",0.007,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Orthophosphate as Phosphorus, Dissolved",2018-07-23 11:20:00,"PDORTHO","D",0.155,"mg/l",0.0014,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","PHOSPHORUS, TOTAL (AS P)",2018-07-23 11:20:00,"7723-14-0","T",0.226,"mg/l",0.01,"mg/l",0.025,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Potassium",2018-07-23 11:20:00,"7440-09-7","T",8370,"ug/l",70,"ug/l",2000,"E","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Silver",2018-07-23 11:20:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Sodium",2018-07-23 11:20:00,"7440-23-5","T",76700,"ug/l",44,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","SULFATE (AS SO4)",2018-07-23 11:20:00,"14808-79-8","T",32.6,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-23 11:20:00,"TDS","T",358,"mg/l",4,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","TURBIDITY",2018-07-23 11:20:00,"TURB","T",10.1,"ntu",0.06,"ntu",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Zinc",2018-07-23 11:20:00,"7440-66-6","T",24.9,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Zinc",2018-07-23 11:20:00,"7440-66-6","D",20.9,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-08-01 11:15:00,"ALK","T",17.6,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Aluminum",2018-08-01 11:15:00,"7429-90-5","D",12.6,"ug/l",2.3,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Arsenic",2018-08-01 11:15:00,"7440-38-2","T",0.59,"ug/l",0.39,"ug/l",1,"J","R","estimated value due to lab error ; Precision error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Cadmium",2018-08-01 11:15:00,"7440-43-9","D",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Calcium",2018-08-01 11:15:00,"7440-70-2","T",67300,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Carbon, Dissolved Organic (DOC)",2018-08-01 11:15:00,"DOC","D",4.6,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","CHLORIDE (AS CL)",2018-08-01 11:15:00,"16887-00-6","T",1240,"mg/l",3,"mg/l",40,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Copper",2018-08-01 11:15:00,"7440-50-8","T",15.5,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Copper",2018-08-01 11:15:00,"7440-50-8","D",13.2,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Fluoride, undistilled",2018-08-01 11:15:00,"16984-48-8","T",NA,"mg/l",0.004,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","HARDNESS (AS CACO3)",2018-08-01 11:15:00,"HARD","T",247,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Iron",2018-08-01 11:15:00,"7439-89-6","T",229,"ug/l",13,"ug/l",100,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Lead",2018-08-01 11:15:00,"7439-92-1","T",0.3,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Lead",2018-08-01 11:15:00,"7439-92-1","D",0.081,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Magnesium",2018-08-01 11:15:00,"7439-95-4","T",19000,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Manganese",2018-08-01 11:15:00,"7439-96-5","T",236,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Nickel",2018-08-01 11:15:00,"7440-02-0","D",6.6,"ug/l",0.26,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Nitrate+Nitrite as Nitrogen",2018-08-01 11:15:00,"NO3NO2N","T",26.8,"mg/l",0.013,"mg/l",0.04,"","R","Precision error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Nitrogen",2018-08-01 11:15:00,"KN","T",27.7,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Nitrogen, ammonia (As N)",2018-08-01 11:15:00,"7664-41-7","T",0.186,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","NITROGEN, KJELDAHL, TOTAL",2018-08-01 11:15:00,"KN","T",0.95,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","NITROGEN, NITRATE (AS N)",2018-08-01 11:15:00,"14797-55-8","T",26.7,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","NITROGEN, NITRITE",2018-08-01 11:15:00,"14797-65-0","T",0.057,"mg/l",0.007,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Orthophosphate as Phosphorus, Dissolved",2018-08-01 11:15:00,"PDORTHO","D",0.13,"mg/l",0.0014,"mg/l",0.005,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","PHOSPHORUS, TOTAL (AS P)",2018-08-01 11:15:00,"7723-14-0","T",0.193,"mg/l",0.02,"mg/l",0.05,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Potassium",2018-08-01 11:15:00,"7440-09-7","T",32500,"ug/l",70,"ug/l",2000,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Silver",2018-08-01 11:15:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Sodium",2018-08-01 11:15:00,"7440-23-5","T",797000,"ug/l",4400,"ug/l",1e+05,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","SULFATE (AS SO4)",2018-08-01 11:15:00,"14808-79-8","T",52.8,"mg/l",0.2,"mg/l",2,"","R","Accuracy error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-08-01 11:15:00,"TDS","T",2340,"mg/l",15,"mg/l",40,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","TURBIDITY",2018-08-01 11:15:00,"TURB","T",2.41,"ntu",0.06,"ntu",0.1,"","R","Holding Time error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Zinc",2018-08-01 11:15:00,"7440-66-6","D",21,"ug/l",2.5,"ug/l",5,"","R","Accuracy error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08012018-WS","Zinc",2018-08-01 11:15:00,"7440-66-6","T",26.7,"ug/l",2.5,"ug/l",5,"","R","Accuracy error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-08-22 08:15:00,"ALK","T",47.2,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Aluminum",2018-08-22 08:15:00,"7429-90-5","D",163,"ug/l",2.3,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Arsenic",2018-08-22 08:15:00,"7440-38-2","T",1.2,"ug/l",0.39,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Cadmium",2018-08-22 08:15:00,"7440-43-9","D",0.55,"ug/l",0.064,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Calcium",2018-08-22 08:15:00,"7440-70-2","T",31200,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Carbon, Dissolved Organic (DOC)",2018-08-22 08:15:00,"DOC","D",7.8,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","CHLORIDE (AS CL)",2018-08-22 08:15:00,"16887-00-6","T",558,"mg/l",2,"mg/l",20,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Copper",2018-08-22 08:15:00,"7440-50-8","D",9.9,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Copper",2018-08-22 08:15:00,"7440-50-8","T",11.1,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Fluoride, undistilled",2018-08-22 08:15:00,"16984-48-8","T",NA,"mg/l",0.004,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","HARDNESS (AS CACO3)",2018-08-22 08:15:00,"HARD","T",115,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Iron",2018-08-22 08:15:00,"7439-89-6","T",829,"ug/l",13,"ug/l",100,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Lead",2018-08-22 08:15:00,"7439-92-1","D",1,"ug/l",0.067,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Lead",2018-08-22 08:15:00,"7439-92-1","T",1.6,"ug/l",0.067,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Magnesium",2018-08-22 08:15:00,"7439-95-4","T",9110,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Manganese",2018-08-22 08:15:00,"7439-96-5","T",102,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Nickel",2018-08-22 08:15:00,"7440-02-0","D",4.4,"ug/l",0.26,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Nitrate+Nitrite as Nitrogen",2018-08-22 08:15:00,"NO3NO2N","T",7.93,"mg/l",0.004,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Nitrogen",2018-08-22 08:15:00,"KN","T",8.95,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Nitrogen, ammonia (As N)",2018-08-22 08:15:00,"7664-41-7","T",0.109,"mg/l",8e-04,"mg/l",0.005,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","NITROGEN, KJELDAHL, TOTAL",2018-08-22 08:15:00,"KN","T",1.02,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","NITROGEN, NITRATE (AS N)",2018-08-22 08:15:00,"14797-55-8","T",7.88,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","NITROGEN, NITRITE",2018-08-22 08:15:00,"14797-65-0","T",0.052,"mg/l",0.007,"mg/l",0.01,"","R","Holding Time error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Orthophosphate as Phosphorus, Dissolved",2018-08-22 08:15:00,"PDORTHO","D",0.0428,"mg/l",0.0014,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","PHOSPHORUS, TOTAL (AS P)",2018-08-22 08:15:00,"7723-14-0","T",0.123,"mg/l",0.01,"mg/l",0.025,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Potassium",2018-08-22 08:15:00,"7440-09-7","T",13700,"ug/l",70,"ug/l",2000,"E","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Silver",2018-08-22 08:15:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Sodium",2018-08-22 08:15:00,"7440-23-5","T",348000,"ug/l",440,"ug/l",10000,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","SULFATE (AS SO4)",2018-08-22 08:15:00,"14808-79-8","T",22.6,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-08-22 08:15:00,"TDS","T",1080,"mg/l",4,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","TURBIDITY",2018-08-22 08:15:00,"TURB","T",14.1,"ntu",0.06,"ntu",0.1,"","R","Precision error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Zinc",2018-08-22 08:15:00,"7440-66-6","D",6.1,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25_3-0.2-08222018-WS","Zinc",2018-08-22 08:15:00,"7440-66-6","T",11.4,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-08-01 12:00:00,"ALK","T",58.4,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Aluminum",2018-08-01 12:00:00,"7429-90-5","D",15.4,"ug/l",2.3,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Arsenic",2018-08-01 12:00:00,"7440-38-2","T",0.71,"ug/l",0.39,"ug/l",1,"J","R","estimated value due to lab error ; Precision error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Cadmium",2018-08-01 12:00:00,"7440-43-9","D",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Calcium",2018-08-01 12:00:00,"7440-70-2","T",25700,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Carbon, Dissolved Organic (DOC)",2018-08-01 12:00:00,"DOC","D",5.2,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","CHLORIDE (AS CL)",2018-08-01 12:00:00,"16887-00-6","T",87.6,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Copper",2018-08-01 12:00:00,"7440-50-8","D",2.4,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Copper",2018-08-01 12:00:00,"7440-50-8","T",2.9,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Fluoride, undistilled",2018-08-01 12:00:00,"16984-48-8","T",NA,"mg/l",0.004,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","HARDNESS (AS CACO3)",2018-08-01 12:00:00,"HARD","T",86.9,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Iron",2018-08-01 12:00:00,"7439-89-6","T",117,"ug/l",13,"ug/l",100,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Lead",2018-08-01 12:00:00,"7439-92-1","T",0.15,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Lead",2018-08-01 12:00:00,"7439-92-1","D",0.1,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Magnesium",2018-08-01 12:00:00,"7439-95-4","T",5530,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Manganese",2018-08-01 12:00:00,"7439-96-5","T",63.2,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Nickel",2018-08-01 12:00:00,"7440-02-0","D",1.5,"ug/l",0.26,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Nitrate+Nitrite as Nitrogen",2018-08-01 12:00:00,"NO3NO2N","T",1.11,"mg/l",7e-04,"mg/l",0.002,"","R","Precision error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Nitrogen",2018-08-01 12:00:00,"KN","T",1.55,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Nitrogen, ammonia (As N)",2018-08-01 12:00:00,"7664-41-7","T",0.0152,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","NITROGEN, KJELDAHL, TOTAL",2018-08-01 12:00:00,"KN","T",0.44,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","NITROGEN, NITRATE (AS N)",2018-08-01 12:00:00,"14797-55-8","T",1.11,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","NITROGEN, NITRITE",2018-08-01 12:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Orthophosphate as Phosphorus, Dissolved",2018-08-01 12:00:00,"PDORTHO","D",0.0112,"mg/l",0.0014,"mg/l",0.005,"","R","Equipment Blank error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","PHOSPHORUS, TOTAL (AS P)",2018-08-01 12:00:00,"7723-14-0","T",0.0252,"mg/l",0.002,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Potassium",2018-08-01 12:00:00,"7440-09-7","T",6200,"ug/l",70,"ug/l",2000,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Silver",2018-08-01 12:00:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA_T25_3-0.3","15-RAMA_T25_3-0.3-08012018-WS","Sodium",2018-08-01 12:00:00,"7440-23-5","T",55000,"ug/l",44,"ug/l",1000,"","A",""
