sys_sample_code,site,chemical_name,sample_date,cas_rn,fraction,result_value,result_unit,method_detection_limit,detection_limit_unit,quantitation_limit,lab_qualifiers,validator_qualifiers,interpreted_qualifiers
13-RUTG-1.5-10032018-W,13-RUTG-1.5,Zinc,10/3/2018,7440-66-6,TRUE,7.4,ug/l,2.5,ug/l,5,,A,
13-SWAK-1.7-07102018-W,13-SWAK-1.7,"ALKALINITY, TOTAL (AS CaCO3)",7/10/2018,ALK,TRUE,83.2,mg/l,1,mg/l,2,,A,
13-SWAK-1.7-07102018-W,13-SWAK-1.7,Aluminum,7/10/2018,7429-90-5,TRUE,24.5,ug/l,2.3,ug/l,10,,A,
13-SWAK-1.7-07102018-W,13-SWAK-1.7,Arsenic,7/10/2018,7440-38-2,TRUE,0.81,ug/l,0.39,ug/l,1,J,J,estimated value due to lab error
13-SWAK-1.7-07102018-W,13-SWAK-1.7,Cadmium,7/10/2018,7440-43-9,TRUE,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-07102018-W,13-SWAK-1.7,Calcium,7/10/2018,7440-70-2,TRUE,32500,ug/l,110,ug/l,1000,,A,
13-SWAK-1.7-07102018-W,13-SWAK-1.7,CHLORIDE (AS CL),7/10/2018,16887-00-6,TRUE,30.4,mg/l,0.2,mg/l,2,,A,
13-SWAK-1.7-07102018-W,13-SWAK-1.7,Chlorophyll A,7/10/2018,479-61-8,TRUE,0.722,ug/l,NA,ug/l,0.038,,A,
13-SWAK-1.7-07102018-W,13-SWAK-1.7,Copper,7/10/2018,7440-50-8,TRUE,NA,ug/l,0.66,ug/l,1,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-07102018-W,13-SWAK-1.7,HARDNESS (AS CACO3),7/10/2018,HARD,TRUE,97.1,mg/l,NA,mg/l,6.62,,A,
13-SWAK-1.7-07102018-W,13-SWAK-1.7,Iron,7/10/2018,7439-89-6,TRUE,192,ug/l,13,ug/l,100,,A,
13-SWAK-1.7-07102018-W,13-SWAK-1.7,Lead,7/10/2018,7439-92-1,TRUE,0.42,ug/l,0.067,ug/l,1,J,J,estimated value due to lab error
13-SWAK-1.7-07102018-W,13-SWAK-1.7,Magnesium,7/10/2018,7439-95-4,TRUE,3890,ug/l,29,ug/l,1000,,A,
13-SWAK-1.7-07102018-W,13-SWAK-1.7,Nickel,7/10/2018,7440-02-0,TRUE,0.83,ug/l,0.26,ug/l,1,J,J,estimated value due to lab error
13-SWAK-1.7-07102018-W,13-SWAK-1.7,Nitrate+Nitrite as Nitrogen,7/10/2018,NO3NO2N,TRUE,0.157,mg/l,7.00E-04,mg/l,0.002,,A,
13-SWAK-1.7-07102018-W,13-SWAK-1.7,Nitrogen,7/10/2018,KN,TRUE,0.72,mg/l,NA,mg/l,0.2,,A,
13-SWAK-1.7-07102018-W,13-SWAK-1.7,"Nitrogen, ammonia (As N)",7/10/2018,7664-41-7,TRUE,0.0079,mg/l,8.00E-04,mg/l,0.005,,R,Equipment Blank error
13-SWAK-1.7-07102018-W,13-SWAK-1.7,"NITROGEN, KJELDAHL, TOTAL",7/10/2018,KN,TRUE,0.56,mg/l,0.08,mg/l,0.2,,A,
13-SWAK-1.7-07102018-W,13-SWAK-1.7,"NITROGEN, NITRATE (AS N)",7/10/2018,14797-55-8,TRUE,0.157,mg/l,NA,mg/l,0.01,,A,
13-SWAK-1.7-07102018-W,13-SWAK-1.7,"NITROGEN, NITRITE",7/10/2018,14797-65-0,TRUE,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-07102018-W,13-SWAK-1.7,"PHOSPHORUS, TOTAL (AS P)",7/10/2018,7723-14-0,TRUE,0.0456,mg/l,0.002,mg/l,0.005,,A,
13-SWAK-1.7-07102018-W,13-SWAK-1.7,Silver,7/10/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-07102018-W,13-SWAK-1.7,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/10/2018,TDS,TRUE,168,mg/l,4,mg/l,10,,A,
13-SWAK-1.7-07102018-W,13-SWAK-1.7,TURBIDITY,7/10/2018,TURB,TRUE,0.53,ntu,0.06,ntu,0.1,,R,Equipment Blank error
13-SWAK-1.7-07102018-W,13-SWAK-1.7,Zinc,7/10/2018,7440-66-6,TRUE,4,ug/l,2.5,ug/l,5,J,J,estimated value due to lab error
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,"ALKALINITY, TOTAL (AS CaCO3)",7/24/2018,ALK,TRUE,77.2,mg/l,1,mg/l,2,,A,
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,Aluminum,7/24/2018,7429-90-5,TRUE,22.5,ug/l,2.3,ug/l,10,,A,
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,Arsenic,7/24/2018,7440-38-2,TRUE,0.54,ug/l,0.39,ug/l,1,J,J,estimated value due to lab error
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,Cadmium,7/24/2018,7440-43-9,TRUE,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,Calcium,7/24/2018,7440-70-2,TRUE,27700,ug/l,110,ug/l,1000,,A,
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,CHLORIDE (AS CL),7/24/2018,16887-00-6,TRUE,27.3,mg/l,0.2,mg/l,2,,A,
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,Chlorophyll A,7/24/2018,479-61-8,TRUE,0.625,ug/l,NA,ug/l,0.038,,A,
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,Copper,7/24/2018,7440-50-8,TRUE,NA,ug/l,0.66,ug/l,1,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,HARDNESS (AS CACO3),7/24/2018,HARD,TRUE,82.1,mg/l,NA,mg/l,6.62,,A,
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,Iron,7/24/2018,7439-89-6,TRUE,163,ug/l,13,ug/l,100,N,R,lab error
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,Lead,7/24/2018,7439-92-1,TRUE,0.16,ug/l,0.067,ug/l,1,J,J,estimated value due to lab error
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,Magnesium,7/24/2018,7439-95-4,TRUE,3140,ug/l,29,ug/l,1000,,A,
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,Nickel,7/24/2018,7440-02-0,TRUE,0.55,ug/l,0.26,ug/l,1,J,J,estimated value due to lab error
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,Nitrate+Nitrite as Nitrogen,7/24/2018,NO3NO2N,TRUE,0.0343,mg/l,7.00E-04,mg/l,0.002,,A,
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,Nitrogen,7/24/2018,KN,TRUE,1.07,mg/l,NA,mg/l,0.2,,A,
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,"Nitrogen, ammonia (As N)",7/24/2018,7664-41-7,TRUE,0.0068,mg/l,8.00E-04,mg/l,0.005,,R,Precision error
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,"NITROGEN, KJELDAHL, TOTAL",7/24/2018,KN,TRUE,1.04,mg/l,0.08,mg/l,0.2,,A,
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,"NITROGEN, NITRATE (AS N)",7/24/2018,14797-55-8,TRUE,0.034,mg/l,NA,mg/l,0.01,,A,
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,"NITROGEN, NITRITE",7/24/2018,14797-65-0,TRUE,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,"PHOSPHORUS, TOTAL (AS P)",7/24/2018,7723-14-0,TRUE,0.0392,mg/l,0.002,mg/l,0.005,,A,
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,Silver,7/24/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/24/2018,TDS,TRUE,154,mg/l,4,mg/l,10,,A,
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,TURBIDITY,7/24/2018,TURB,TRUE,1.58,ntu,0.06,ntu,0.1,,T,
13-SWAK-1.7-07242018-WS,13-SWAK-1.7,Zinc,7/24/2018,7440-66-6,TRUE,NA,ug/l,2.5,ug/l,5,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,"ALKALINITY, TOTAL (AS CaCO3)",8/14/2018,ALK,TRUE,86.8,mg/l,1,mg/l,2,,A,
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,Aluminum,8/14/2018,7429-90-5,TRUE,19.4,ug/l,2.3,ug/l,10,,A,
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,Arsenic,8/14/2018,7440-38-2,TRUE,1.2,ug/l,0.39,ug/l,1,,A,
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,Cadmium,8/14/2018,7440-43-9,TRUE,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,Calcium,8/14/2018,7440-70-2,TRUE,34300,ug/l,110,ug/l,1000,,A,
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,CHLORIDE (AS CL),8/14/2018,16887-00-6,TRUE,29.2,mg/l,0.2,mg/l,2,,A,
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,Chlorophyll A,8/14/2018,479-61-8,TRUE,0.759,ug/l,NA,ug/l,0.041,,A,
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,Copper,8/14/2018,7440-50-8,TRUE,0.76,ug/l,0.66,ug/l,1,J,J,estimated value due to lab error
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,HARDNESS (AS CACO3),8/14/2018,HARD,TRUE,102,mg/l,NA,mg/l,6.62,,A,
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,Iron,8/14/2018,7439-89-6,TRUE,720,ug/l,13,ug/l,100,,A,
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,Lead,8/14/2018,7439-92-1,TRUE,0.52,ug/l,0.067,ug/l,1,J,J,estimated value due to lab error
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,Magnesium,8/14/2018,7439-95-4,TRUE,3930,ug/l,29,ug/l,1000,,A,
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,Nickel,8/14/2018,7440-02-0,TRUE,0.85,ug/l,0.26,ug/l,1,J,J,estimated value due to lab error
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,Nitrate+Nitrite as Nitrogen,8/14/2018,NO3NO2N,TRUE,0.0387,mg/l,7.00E-04,mg/l,0.002,,A,
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,Nitrogen,8/14/2018,KN,TRUE,0.76,mg/l,NA,mg/l,0.2,,A,
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,"Nitrogen, ammonia (As N)",8/14/2018,7664-41-7,TRUE,0.0298,mg/l,8.00E-04,mg/l,0.005,,R,Precision error
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,"NITROGEN, KJELDAHL, TOTAL",8/14/2018,KN,TRUE,0.72,mg/l,0.08,mg/l,0.2,,A,
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,"NITROGEN, NITRATE (AS N)",8/14/2018,14797-55-8,TRUE,0.039,mg/l,NA,mg/l,0.01,,R,Result should be less than the total
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,"NITROGEN, NITRITE",8/14/2018,14797-65-0,TRUE,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,"PHOSPHORUS, TOTAL (AS P)",8/14/2018,7723-14-0,TRUE,0.0697,mg/l,0.002,mg/l,0.005,,A,
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,Silver,8/14/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/14/2018,TDS,TRUE,185,mg/l,4,mg/l,10,,A,
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,TURBIDITY,8/14/2018,TURB,TRUE,2.12,ntu,0.06,ntu,0.1,,J,estimated value due to Equipment Blank error
13-SWAK-1.7-08142018-WS,13-SWAK-1.7,Zinc,8/14/2018,7440-66-6,TRUE,2.8,ug/l,2.5,ug/l,5,J,J,estimated value due to lab error
13-SWAK-1.7-09052018-W,13-SWAK-1.7,"ALKALINITY, TOTAL (AS CaCO3)",9/5/2018,ALK,TRUE,81.2,mg/l,1,mg/l,2,,A,
13-SWAK-1.7-09052018-W,13-SWAK-1.7,Aluminum,9/5/2018,7429-90-5,TRUE,11.7,ug/l,2.3,ug/l,10,,A,
13-SWAK-1.7-09052018-W,13-SWAK-1.7,Arsenic,9/5/2018,7440-38-2,TRUE,0.97,ug/l,0.39,ug/l,1,J,J,estimated value due to lab error
13-SWAK-1.7-09052018-W,13-SWAK-1.7,Cadmium,9/5/2018,7440-43-9,TRUE,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-09052018-W,13-SWAK-1.7,Calcium,9/5/2018,7440-70-2,TRUE,33900,ug/l,110,ug/l,1000,E,J,estimated value due to lab error
13-SWAK-1.7-09052018-W,13-SWAK-1.7,CHLORIDE (AS CL),9/5/2018,16887-00-6,TRUE,35.6,mg/l,0.2,mg/l,2,,R,Accuracy error
13-SWAK-1.7-09052018-W,13-SWAK-1.7,Chlorophyll A,9/5/2018,479-61-8,TRUE,2.59,ug/l,NA,ug/l,0.53,,A,
13-SWAK-1.7-09052018-W,13-SWAK-1.7,Copper,9/5/2018,7440-50-8,TRUE,NA,ug/l,0.66,ug/l,1,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-09052018-W,13-SWAK-1.7,HARDNESS (AS CACO3),9/5/2018,HARD,TRUE,101,mg/l,NA,mg/l,6.62,,A,
13-SWAK-1.7-09052018-W,13-SWAK-1.7,Iron,9/5/2018,7439-89-6,TRUE,177,ug/l,13,ug/l,100,,A,
13-SWAK-1.7-09052018-W,13-SWAK-1.7,Lead,9/5/2018,7439-92-1,TRUE,0.14,ug/l,0.067,ug/l,1,J,J,estimated value due to lab error
13-SWAK-1.7-09052018-W,13-SWAK-1.7,Magnesium,9/5/2018,7439-95-4,TRUE,3840,ug/l,29,ug/l,1000,,A,
13-SWAK-1.7-09052018-W,13-SWAK-1.7,Nickel,9/5/2018,7440-02-0,TRUE,0.71,ug/l,0.26,ug/l,1,J,J,estimated value due to lab error
13-SWAK-1.7-09052018-W,13-SWAK-1.7,Nitrate+Nitrite as Nitrogen,9/5/2018,NO3NO2N,TRUE,0.137,mg/l,7.00E-04,mg/l,0.002,,A,
13-SWAK-1.7-09052018-W,13-SWAK-1.7,Nitrogen,9/5/2018,KN,TRUE,0.73,mg/l,NA,mg/l,0.1,,J,estimated value due to Equipment Blank error
13-SWAK-1.7-09052018-W,13-SWAK-1.7,"Nitrogen, ammonia (As N)",9/5/2018,7664-41-7,TRUE,0.0081,mg/l,8.00E-04,mg/l,0.005,,A,
13-SWAK-1.7-09052018-W,13-SWAK-1.7,"NITROGEN, KJELDAHL, TOTAL",9/5/2018,KN,TRUE,0.59,mg/l,0.08,mg/l,0.1,,A,
13-SWAK-1.7-09052018-W,13-SWAK-1.7,"NITROGEN, NITRATE (AS N)",9/5/2018,14797-55-8,TRUE,0.137,mg/l,NA,mg/l,0.01,,A,
13-SWAK-1.7-09052018-W,13-SWAK-1.7,"NITROGEN, NITRITE",9/5/2018,14797-65-0,TRUE,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-09052018-W,13-SWAK-1.7,"PHOSPHORUS, TOTAL (AS P)",9/5/2018,7723-14-0,TRUE,0.0538,mg/l,0.002,mg/l,0.005,,A,
13-SWAK-1.7-09052018-W,13-SWAK-1.7,Silver,9/5/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-09052018-W,13-SWAK-1.7,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",9/5/2018,TDS,TRUE,195,mg/l,4,mg/l,10,,A,
13-SWAK-1.7-09052018-W,13-SWAK-1.7,TURBIDITY,9/5/2018,TURB,TRUE,1.15,ntu,0.06,ntu,0.1,,R,Equipment Blank error
13-SWAK-1.7-09052018-W,13-SWAK-1.7,Zinc,9/5/2018,7440-66-6,TRUE,NA,ug/l,2.5,ug/l,5,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-10032018-W,13-SWAK-1.7,"ALKALINITY, TOTAL (AS CaCO3)",10/3/2018,ALK,TRUE,45.2,mg/l,1,mg/l,2,,A,
13-SWAK-1.7-10032018-W,13-SWAK-1.7,Aluminum,10/3/2018,7429-90-5,TRUE,43.1,ug/l,2.3,ug/l,10,,A,
13-SWAK-1.7-10032018-W,13-SWAK-1.7,Arsenic,10/3/2018,7440-38-2,TRUE,0.48,ug/l,0.39,ug/l,1,J,J,estimated value due to lab error
13-SWAK-1.7-10032018-W,13-SWAK-1.7,Cadmium,10/3/2018,7440-43-9,TRUE,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-10032018-W,13-SWAK-1.7,Calcium,10/3/2018,7440-70-2,TRUE,17900,ug/l,110,ug/l,1000,,A,
13-SWAK-1.7-10032018-W,13-SWAK-1.7,CHLORIDE (AS CL),10/3/2018,16887-00-6,TRUE,15.1,mg/l,0.2,mg/l,2,,A,
13-SWAK-1.7-10032018-W,13-SWAK-1.7,Chlorophyll A,10/3/2018,479-61-8,TRUE,0.419,ug/l,NA,ug/l,0.053,,J,estimated value due to Equipment Blank error
13-SWAK-1.7-10032018-W,13-SWAK-1.7,Copper,10/3/2018,7440-50-8,TRUE,0.73,ug/l,0.66,ug/l,1,J,J,estimated value due to lab error
13-SWAK-1.7-10032018-W,13-SWAK-1.7,HARDNESS (AS CACO3),10/3/2018,HARD,TRUE,52.9,mg/l,NA,mg/l,6.62,,A,
13-SWAK-1.7-10032018-W,13-SWAK-1.7,Iron,10/3/2018,7439-89-6,TRUE,225,ug/l,13,ug/l,100,,A,
13-SWAK-1.7-10032018-W,13-SWAK-1.7,Lead,10/3/2018,7439-92-1,TRUE,0.17,ug/l,0.067,ug/l,1,J,J,estimated value due to lab error
13-SWAK-1.7-10032018-W,13-SWAK-1.7,Magnesium,10/3/2018,7439-95-4,TRUE,2010,ug/l,29,ug/l,1000,,A,
13-SWAK-1.7-10032018-W,13-SWAK-1.7,Nickel,10/3/2018,7440-02-0,TRUE,0.37,ug/l,0.26,ug/l,1,J,J,estimated value due to lab error
13-SWAK-1.7-10032018-W,13-SWAK-1.7,Nitrate+Nitrite as Nitrogen,10/3/2018,NO3NO2N,TRUE,0.0071,mg/l,7.00E-04,mg/l,0.002,,A,
13-SWAK-1.7-10032018-W,13-SWAK-1.7,Nitrogen,10/3/2018,KN,TRUE,0.61,mg/l,NA,mg/l,0.1,,A,
13-SWAK-1.7-10032018-W,13-SWAK-1.7,"Nitrogen, ammonia (As N)",10/3/2018,7664-41-7,TRUE,NA,mg/l,8.00E-04,mg/l,0.005,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-10032018-W,13-SWAK-1.7,"NITROGEN, KJELDAHL, TOTAL",10/3/2018,KN,TRUE,0.6,mg/l,0.08,mg/l,0.1,,A,
13-SWAK-1.7-10032018-W,13-SWAK-1.7,"NITROGEN, NITRATE (AS N)",10/3/2018,14797-55-8,TRUE,NA,mg/l,NA,mg/l,0.01,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-10032018-W,13-SWAK-1.7,"NITROGEN, NITRITE",10/3/2018,14797-65-0,TRUE,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-10032018-W,13-SWAK-1.7,"PHOSPHORUS, TOTAL (AS P)",10/3/2018,7723-14-0,TRUE,0.0278,mg/l,0.002,mg/l,0.005,,A,
13-SWAK-1.7-10032018-W,13-SWAK-1.7,Silver,10/3/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-SWAK-1.7-10032018-W,13-SWAK-1.7,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/3/2018,TDS,TRUE,96,mg/l,4,mg/l,10,,A,
13-SWAK-1.7-10032018-W,13-SWAK-1.7,TURBIDITY,10/3/2018,TURB,TRUE,0.71,ntu,0.06,ntu,0.1,,R,Equipment Blank error
13-SWAK-1.7-10032018-W,13-SWAK-1.7,Zinc,10/3/2018,7440-66-6,TRUE,NA,ug/l,2.5,ug/l,5,U,U,Analyte was analyzed for but not detected
13-TINW-0.5-07102018-W,13-TINW-0.5,"ALKALINITY, TOTAL (AS CaCO3)",7/10/2018,ALK,TRUE,120,mg/l,1,mg/l,2,,A,
13-TINW-0.5-07102018-W,13-TINW-0.5,Aluminum,7/10/2018,7429-90-5,TRUE,150,ug/l,2.3,ug/l,10,,A,
13-TINW-0.5-07102018-W,13-TINW-0.5,Arsenic,7/10/2018,7440-38-2,TRUE,1.5,ug/l,0.39,ug/l,1,,A,
13-TINW-0.5-07102018-W,13-TINW-0.5,Cadmium,7/10/2018,7440-43-9,TRUE,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected
13-TINW-0.5-07102018-W,13-TINW-0.5,Calcium,7/10/2018,7440-70-2,TRUE,49600,ug/l,110,ug/l,1000,,A,
13-TINW-0.5-07102018-W,13-TINW-0.5,CHLORIDE (AS CL),7/10/2018,16887-00-6,TRUE,82.4,mg/l,0.2,mg/l,2,,A,
13-TINW-0.5-07102018-W,13-TINW-0.5,Chlorophyll A,7/10/2018,479-61-8,TRUE,3.73,ug/l,NA,ug/l,0.25,,A,
13-TINW-0.5-07102018-W,13-TINW-0.5,Copper,7/10/2018,7440-50-8,TRUE,7.4,ug/l,0.66,ug/l,1,,A,
13-TINW-0.5-07102018-W,13-TINW-0.5,HARDNESS (AS CACO3),7/10/2018,HARD,TRUE,155,mg/l,NA,mg/l,6.62,,A,
13-TINW-0.5-07102018-W,13-TINW-0.5,Iron,7/10/2018,7439-89-6,TRUE,444,ug/l,13,ug/l,100,,A,
13-TINW-0.5-07102018-W,13-TINW-0.5,Lead,7/10/2018,7439-92-1,TRUE,1.2,ug/l,0.067,ug/l,1,,A,
13-TINW-0.5-07102018-W,13-TINW-0.5,Magnesium,7/10/2018,7439-95-4,TRUE,7600,ug/l,29,ug/l,1000,,A,
13-TINW-0.5-07102018-W,13-TINW-0.5,Nickel,7/10/2018,7440-02-0,TRUE,1.6,ug/l,0.26,ug/l,1,,A,
13-TINW-0.5-07102018-W,13-TINW-0.5,Nitrate+Nitrite as Nitrogen,7/10/2018,NO3NO2N,TRUE,0.547,mg/l,7.00E-04,mg/l,0.002,,A,
13-TINW-0.5-07102018-W,13-TINW-0.5,Nitrogen,7/10/2018,KN,TRUE,1.11,mg/l,NA,mg/l,0.2,,A,
13-TINW-0.5-07102018-W,13-TINW-0.5,"Nitrogen, ammonia (As N)",7/10/2018,7664-41-7,TRUE,0.0259,mg/l,8.00E-04,mg/l,0.005,,J,estimated value due to Equipment Blank error
13-TINW-0.5-07102018-W,13-TINW-0.5,"NITROGEN, KJELDAHL, TOTAL",7/10/2018,KN,TRUE,0.56,mg/l,0.08,mg/l,0.2,,A,
13-TINW-0.5-07102018-W,13-TINW-0.5,"NITROGEN, NITRATE (AS N)",7/10/2018,14797-55-8,TRUE,0.547,mg/l,NA,mg/l,0.01,,A,
13-TINW-0.5-07102018-W,13-TINW-0.5,"NITROGEN, NITRITE",7/10/2018,14797-65-0,TRUE,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected
13-TINW-0.5-07102018-W,13-TINW-0.5,"PHOSPHORUS, TOTAL (AS P)",7/10/2018,7723-14-0,TRUE,0.0987,mg/l,0.002,mg/l,0.005,,A,
13-TINW-0.5-07102018-W,13-TINW-0.5,Silver,7/10/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-TINW-0.5-07102018-W,13-TINW-0.5,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/10/2018,TDS,TRUE,302,mg/l,4,mg/l,10,,A,
13-TINW-0.5-07102018-W,13-TINW-0.5,TURBIDITY,7/10/2018,TURB,TRUE,4.71,ntu,0.06,ntu,0.1,,J,estimated value due to Equipment Blank error
13-TINW-0.5-07102018-W,13-TINW-0.5,Zinc,7/10/2018,7440-66-6,TRUE,6.9,ug/l,2.5,ug/l,5,,A,
13-TINW-0.5-07242018-WS,13-TINW-0.5,"ALKALINITY, TOTAL (AS CaCO3)",7/24/2018,ALK,TRUE,75.6,mg/l,1,mg/l,2,,A,
13-TINW-0.5-07242018-WS,13-TINW-0.5,Aluminum,7/24/2018,7429-90-5,TRUE,513,ug/l,23,ug/l,100,,A,
13-TINW-0.5-07242018-WS,13-TINW-0.5,Arsenic,7/24/2018,7440-38-2,TRUE,1.3,ug/l,0.39,ug/l,1,,A,
13-TINW-0.5-07242018-WS,13-TINW-0.5,Cadmium,7/24/2018,7440-43-9,TRUE,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected
13-TINW-0.5-07242018-WS,13-TINW-0.5,Calcium,7/24/2018,7440-70-2,TRUE,34300,ug/l,110,ug/l,1000,E,J,estimated value due to lab error
13-TINW-0.5-07242018-WS,13-TINW-0.5,CHLORIDE (AS CL),7/24/2018,16887-00-6,TRUE,60,mg/l,0.2,mg/l,2,,A,
13-TINW-0.5-07242018-WS,13-TINW-0.5,Chlorophyll A,7/24/2018,479-61-8,TRUE,6.82,ug/l,NA,ug/l,0.22,,A,
13-TINW-0.5-07242018-WS,13-TINW-0.5,Copper,7/24/2018,7440-50-8,TRUE,4.5,ug/l,0.66,ug/l,1,,A,
13-TINW-0.5-07242018-WS,13-TINW-0.5,HARDNESS (AS CACO3),7/24/2018,HARD,TRUE,107,mg/l,NA,mg/l,6.62,,A,
13-TINW-0.5-07242018-WS,13-TINW-0.5,Iron,7/24/2018,7439-89-6,TRUE,1590,ug/l,13,ug/l,100,,A,
13-TINW-0.5-07242018-WS,13-TINW-0.5,Lead,7/24/2018,7439-92-1,TRUE,2.8,ug/l,0.067,ug/l,1,,A,
13-TINW-0.5-07242018-WS,13-TINW-0.5,Magnesium,7/24/2018,7439-95-4,TRUE,5300,ug/l,29,ug/l,1000,E,J,estimated value due to lab error
13-TINW-0.5-07242018-WS,13-TINW-0.5,Nickel,7/24/2018,7440-02-0,TRUE,1.8,ug/l,0.26,ug/l,1,,A,
13-TINW-0.5-07242018-WS,13-TINW-0.5,Nitrate+Nitrite as Nitrogen,7/24/2018,NO3NO2N,TRUE,0.217,mg/l,7.00E-04,mg/l,0.002,,A,
13-TINW-0.5-07242018-WS,13-TINW-0.5,Nitrogen,7/24/2018,KN,TRUE,0.93,mg/l,NA,mg/l,0.2,,A,
13-TINW-0.5-07242018-WS,13-TINW-0.5,"Nitrogen, ammonia (As N)",7/24/2018,7664-41-7,TRUE,0.0181,mg/l,8.00E-04,mg/l,0.005,,R,Precision error
